,DateTime,Time,EX,SYM_ROOT,BID,BIDSIZ,ASK,ASKSIZ,NATBBO_IND,QU_COND
14948,2018-01-04,09:32:03.516033,Z,AAPL,172.87,9,172.91,5,0,R
14949,2018-01-04,09:32:03.516093,B,AAPL,172.84,1,172.91,1,0,R
14950,2018-01-04,09:32:03.516099,B,AAPL,172.88,1,172.91,1,0,R
14951,2018-01-04,09:32:03.516130,Q,AAPL,172.87,2,172.91,5,2,R
14952,2018-01-04,09:32:03.516168,Q,AAPL,172.88,1,172.91,5,0,R
14953,2018-01-04,09:32:03.516193,P,AAPL,172.86,1,172.93,2,0,R
14954,2018-01-04,09:32:03.516196,Q,AAPL,172.88,2,172.91,5,2,R
14955,2018-01-04,09:32:03.516424,J,AAPL,172.87,1,173.17,1,0,R
14956,2018-01-04,09:32:03.516485,Z,AAPL,172.88,1,172.91,5,2,R
14957,2018-01-04,09:32:03.516500,Z,AAPL,172.87,9,172.91,5,0,R
14958,2018-01-04,09:32:03.516507,J,AAPL,172.88,1,173.17,1,0,R
14959,2018-01-04,09:32:03.516517,K,AAPL,172.88,1,172.92,9,0,R
14960,2018-01-04,09:32:03.516525,K,AAPL,172.87,6,172.92,9,0,R
14961,2018-01-04,09:32:03.516584,Y,AAPL,172.86,1,172.92,1,0,R
14962,2018-01-04,09:32:03.517636,P,AAPL,172.88,1,172.93,2,0,R
14963,2018-01-04,09:32:03.517640,B,AAPL,172.88,1,172.92,1,0,R
14964,2018-01-04,09:32:03.517681,Q,AAPL,172.88,1,172.91,5,4,R
14965,2018-01-04,09:32:03.517706,Q,AAPL,172.87,2,172.91,5,2,R
14966,2018-01-04,09:32:03.518019,Z,AAPL,172.87,9,172.92,3,2,R
14967,2018-01-04,09:32:03.519173,B,AAPL,172.84,1,172.92,1,0,R
14968,2018-01-04,09:32:03.519181,B,AAPL,172.84,1,172.91,1,0,R
14969,2018-01-04,09:32:03.519299,Q,AAPL,172.87,2,172.91,9,2,R
14970,2018-01-04,09:32:03.519729,Q,AAPL,172.87,2,172.91,8,2,R
14971,2018-01-04,09:32:03.562997,K,AAPL,172.86,3,172.92,9,0,R
14972,2018-01-04,09:32:03.563087,Z,AAPL,172.86,4,172.92,3,0,R
14973,2018-01-04,09:32:03.627581,Z,AAPL,172.86,4,172.92,3,0,R
14974,2018-01-04,09:32:03.627650,Z,AAPL,172.86,3,172.92,3,0,R
14975,2018-01-04,09:32:03.627684,K,AAPL,172.86,3,172.92,9,0,R
14976,2018-01-04,09:32:03.635655,K,AAPL,172.86,3,172.92,3,0,R
14977,2018-01-04,09:32:03.725650,A,AAPL,172.65,1,173.14,1,0,R
14978,2018-01-04,09:32:03.802106,K,AAPL,172.86,3,172.91,1,0,R
14979,2018-01-04,09:32:03.805681,P,AAPL,172.88,1,172.93,1,0,R
14980,2018-01-04,09:32:03.885342,Y,AAPL,172.86,1,172.91,1,0,R
14981,2018-01-04,09:32:03.885432,Y,AAPL,172.86,1,172.91,2,0,R
14982,2018-01-04,09:32:03.885543,K,AAPL,172.86,3,172.91,5,0,R
14983,2018-01-04,09:32:03.913703,Q,AAPL,172.87,1,172.91,8,0,R
14984,2018-01-04,09:32:03.913739,Q,AAPL,172.86,1,172.91,8,0,R
14985,2018-01-04,09:32:03.913781,X,AAPL,172.83,4,172.95,5,0,R
14986,2018-01-04,09:32:03.913787,B,AAPL,172.83,1,172.91,1,0,R
14987,2018-01-04,09:32:03.914032,K,AAPL,172.86,3,172.91,1,0,R
14988,2018-01-04,09:32:03.914065,Y,AAPL,172.85,1,172.91,2,0,R
14989,2018-01-04,09:32:03.914067,K,AAPL,172.85,4,172.91,1,0,R
14990,2018-01-04,09:32:03.914070,Z,AAPL,172.85,4,172.92,3,0,R
14991,2018-01-04,09:32:03.914670,J,AAPL,172.7,1,173.17,1,2,R
14992,2018-01-04,09:32:03.914738,B,AAPL,172.83,1,172.91,2,0,R
14993,2018-01-04,09:32:03.914742,Q,AAPL,172.86,1,172.9,1,2,R
14994,2018-01-04,09:32:03.914766,Y,AAPL,172.84,1,172.91,2,0,R
14995,2018-01-04,09:32:03.914778,Q,AAPL,172.86,1,172.9,5,2,R
14996,2018-01-04,09:32:03.914783,B,AAPL,172.83,1,172.91,1,0,R
14997,2018-01-04,09:32:03.914785,K,AAPL,172.85,4,172.91,5,0,R
14998,2018-01-04,09:32:03.914793,B,AAPL,172.83,1,172.9,1,0,R
14999,2018-01-04,09:32:03.914825,X,AAPL,172.82,5,172.95,5,0,R
15000,2018-01-04,09:32:03.914826,B,AAPL,172.82,1,172.9,1,0,R
15001,2018-01-04,09:32:03.914839,P,AAPL,172.86,1,172.93,1,2,R
15002,2018-01-04,09:32:03.914850,Z,AAPL,172.84,4,172.92,3,0,R
15003,2018-01-04,09:32:03.914861,B,AAPL,172.82,1,172.9,2,0,R
15004,2018-01-04,09:32:03.914890,K,AAPL,172.85,4,172.9,6,2,R
15005,2018-01-04,09:32:03.914892,Y,AAPL,172.84,1,172.91,3,0,R
15006,2018-01-04,09:32:03.914900,K,AAPL,172.84,3,172.9,6,0,R
15007,2018-01-04,09:32:03.914921,Y,AAPL,172.84,1,172.9,1,0,R
15008,2018-01-04,09:32:03.915007,Y,AAPL,172.84,1,172.9,2,0,R
15009,2018-01-04,09:32:03.915076,Z,AAPL,172.84,4,172.9,1,0,R
15010,2018-01-04,09:32:03.915129,Q,AAPL,172.86,1,172.89,10,2,R
15011,2018-01-04,09:32:03.915140,B,AAPL,172.82,1,172.89,1,0,R
15012,2018-01-04,09:32:03.915158,Q,AAPL,172.86,1,172.89,11,2,R
15013,2018-01-04,09:32:03.915169,B,AAPL,172.82,1,172.9,2,0,R
15014,2018-01-04,09:32:03.915175,B,AAPL,172.82,1,172.9,1,0,R
15015,2018-01-04,09:32:03.915176,Z,AAPL,172.84,4,172.9,5,0,R
15016,2018-01-04,09:32:03.915180,B,AAPL,172.82,1,172.89,1,0,R
15017,2018-01-04,09:32:03.915183,B,AAPL,172.82,1,172.89,2,0,R
15018,2018-01-04,09:32:03.915188,Z,AAPL,172.84,4,172.89,8,0,R
15019,2018-01-04,09:32:03.915195,B,AAPL,172.82,1,172.89,3,0,R
15020,2018-01-04,09:32:03.915209,B,AAPL,172.82,1,172.89,2,0,R
15021,2018-01-04,09:32:03.915221,B,AAPL,172.82,1,172.89,1,0,R
15022,2018-01-04,09:32:03.915262,Y,AAPL,172.84,1,172.89,1,0,R
15023,2018-01-04,09:32:03.915263,Z,AAPL,172.84,4,172.89,9,0,R
15024,2018-01-04,09:32:03.915292,Y,AAPL,172.84,1,172.9,2,0,R
15025,2018-01-04,09:32:03.915336,Y,AAPL,172.84,1,172.89,1,0,R
15026,2018-01-04,09:32:03.915468,K,AAPL,172.84,3,172.89,1,0,R
15027,2018-01-04,09:32:03.915478,P,AAPL,172.86,1,172.9,1,2,R
15028,2018-01-04,09:32:03.915536,B,AAPL,172.82,1,172.89,2,0,R
15029,2018-01-04,09:32:03.915537,Y,AAPL,172.84,1,172.89,2,0,R
15030,2018-01-04,09:32:03.915585,K,AAPL,172.84,3,172.89,6,0,R
15031,2018-01-04,09:32:03.915858,P,AAPL,172.86,1,172.89,1,0,R
15032,2018-01-04,09:32:03.944085,Y,AAPL,172.83,1,172.89,2,0,R
15033,2018-01-04,09:32:03.944090,Y,AAPL,172.83,1,172.89,1,0,R
15034,2018-01-04,09:32:03.944161,Y,AAPL,172.83,1,172.9,1,0,R
15035,2018-01-04,09:32:03.947754,B,AAPL,172.82,1,172.89,1,0,R
15036,2018-01-04,09:32:03.979096,K,AAPL,172.84,3,172.89,1,0,R
15037,2018-01-04,09:32:03.979186,K,AAPL,172.84,3,172.9,6,0,R
15038,2018-01-04,09:32:03.983417,P,AAPL,172.86,1,172.89,2,0,R
15039,2018-01-04,09:32:04.018067,K,AAPL,172.84,3,172.9,4,0,R
15040,2018-01-04,09:32:04.034897,J,AAPL,172.25,1,173.17,1,0,R
15041,2018-01-04,09:32:04.034962,X,AAPL,172.81,5,172.95,5,0,R
15042,2018-01-04,09:32:04.034967,B,AAPL,172.81,1,172.89,1,0,R
15043,2018-01-04,09:32:04.034993,K,AAPL,172.83,3,172.9,4,0,R
15044,2018-01-04,09:32:04.034996,Z,AAPL,172.83,5,172.89,9,0,R
15045,2018-01-04,09:32:04.110819,J,AAPL,172.25,1,172.91,1,0,R
15046,2018-01-04,09:32:04.152145,K,AAPL,172.83,3,172.9,7,0,R
15047,2018-01-04,09:32:04.152514,K,AAPL,172.83,3,172.89,1,0,R
15048,2018-01-04,09:32:04.152631,K,AAPL,172.83,3,172.89,6,0,R
15049,2018-01-04,09:32:04.152697,B,AAPL,172.81,1,172.89,2,0,R
15050,2018-01-04,09:32:04.233886,B,AAPL,172.81,1,172.89,1,0,R
15051,2018-01-04,09:32:04.233943,B,AAPL,172.81,1,172.9,1,0,R
15052,2018-01-04,09:32:04.233944,Q,AAPL,172.86,1,172.89,1,2,R
15053,2018-01-04,09:32:04.233968,B,AAPL,172.86,1,172.9,1,0,R
15054,2018-01-04,09:32:04.233973,Q,AAPL,172.86,1,172.9,8,2,R
15055,2018-01-04,09:32:04.234012,B,AAPL,172.86,2,172.9,1,2,R
15056,2018-01-04,09:32:04.234038,B,AAPL,172.86,1,172.9,1,2,R
15057,2018-01-04,09:32:04.234276,K,AAPL,172.83,3,172.89,1,0,R
15058,2018-01-04,09:32:04.234278,Z,AAPL,172.83,5,172.89,1,2,R
15059,2018-01-04,09:32:04.234290,Z,AAPL,172.83,5,172.9,5,0,R
15060,2018-01-04,09:32:04.234353,Y,AAPL,172.83,1,172.91,2,0,R
15061,2018-01-04,09:32:04.234663,P,AAPL,172.86,1,172.89,1,4,R
15062,2018-01-04,09:32:04.234674,P,AAPL,172.86,1,172.9,2,2,R
15063,2018-01-04,09:32:04.423923,B,AAPL,172.86,1,172.91,1,0,R
15064,2018-01-04,09:32:04.424206,Z,AAPL,172.83,5,172.9,1,0,R
15065,2018-01-04,09:32:04.424280,Z,AAPL,172.83,5,172.91,3,0,R
15066,2018-01-04,09:32:04.424326,Y,AAPL,172.83,1,172.91,1,0,R
15067,2018-01-04,09:32:04.424375,Q,AAPL,172.86,1,172.9,4,0,R
15068,2018-01-04,09:32:04.744757,B,AAPL,172.81,1,172.91,1,0,R
15069,2018-01-04,09:32:04.744820,B,AAPL,172.81,1,172.89,1,0,R
15070,2018-01-04,09:32:04.744862,B,AAPL,172.81,1,172.89,2,2,R
15071,2018-01-04,09:32:04.744872,Q,AAPL,172.86,1,172.9,7,2,R
15072,2018-01-04,09:32:04.744922,Q,AAPL,172.86,1,172.89,6,2,R
15073,2018-01-04,09:32:04.744951,Q,AAPL,172.86,1,172.89,7,2,R
15074,2018-01-04,09:32:04.745143,Y,AAPL,172.83,1,172.91,2,0,R
15075,2018-01-04,09:32:04.745181,Y,AAPL,172.83,1,172.91,3,0,R
15076,2018-01-04,09:32:04.745241,Y,AAPL,172.83,1,172.9,1,0,R
15077,2018-01-04,09:32:04.745259,Z,AAPL,172.83,5,172.89,1,0,R
15078,2018-01-04,09:32:04.745307,K,AAPL,172.83,3,172.89,5,0,R
15079,2018-01-04,09:32:04.745324,Y,AAPL,172.83,1,172.9,2,0,R
15080,2018-01-04,09:32:04.745377,Z,AAPL,172.83,5,172.89,5,0,R
15081,2018-01-04,09:32:04.745442,Y,AAPL,172.83,1,172.89,1,0,R
15082,2018-01-04,09:32:04.745448,B,AAPL,172.81,1,172.89,3,0,R
15083,2018-01-04,09:32:04.745665,P,AAPL,172.86,1,172.89,1,2,R
15084,2018-01-04,09:32:04.745956,A,AAPL,172.65,1,172.91,1,0,R
15085,2018-01-04,09:32:04.768140,B,AAPL,172.81,1,172.89,2,0,R
15086,2018-01-04,09:32:04.768323,Y,AAPL,172.83,1,172.9,2,0,R
15087,2018-01-04,09:32:04.776062,Q,AAPL,172.83,1,172.89,7,2,R
15088,2018-01-04,09:32:04.776111,X,AAPL,172.8,4,172.95,5,0,R
15089,2018-01-04,09:32:04.776115,B,AAPL,172.8,1,172.89,2,0,R
15090,2018-01-04,09:32:04.776154,B,AAPL,172.8,1,172.89,3,0,R
15091,2018-01-04,09:32:04.776393,Z,AAPL,172.83,5,172.89,5,0,R
15092,2018-01-04,09:32:04.776396,Q,AAPL,172.83,1,172.88,1,2,R
15093,2018-01-04,09:32:04.776403,Y,AAPL,172.83,1,172.9,2,0,R
15094,2018-01-04,09:32:04.776408,Y,AAPL,172.82,1,172.9,2,0,R
15095,2018-01-04,09:32:04.776418,Z,AAPL,172.83,5,172.88,1,0,R
15096,2018-01-04,09:32:04.776429,Y,AAPL,172.82,1,172.89,2,0,R
15097,2018-01-04,09:32:04.776458,Y,AAPL,172.82,1,172.89,1,0,R
15098,2018-01-04,09:32:04.776477,Q,AAPL,172.83,1,172.88,5,2,R
15099,2018-01-04,09:32:04.776493,P,AAPL,172.77,2,172.89,1,2,R
15100,2018-01-04,09:32:04.776509,B,AAPL,172.8,1,172.88,1,0,R
15101,2018-01-04,09:32:04.776533,Z,AAPL,172.83,5,172.87,1,2,R
15102,2018-01-04,09:32:04.776537,K,AAPL,172.83,3,172.87,1,0,R
15103,2018-01-04,09:32:04.776559,B,AAPL,172.8,1,172.88,2,0,R
15104,2018-01-04,09:32:04.776569,Y,AAPL,172.82,1,172.88,1,0,R
15105,2018-01-04,09:32:04.776606,B,AAPL,172.8,1,172.88,1,0,R
15106,2018-01-04,09:32:04.776871,K,AAPL,172.83,3,172.87,1,0,R
15107,2018-01-04,09:32:04.776932,Q,AAPL,172.83,1,172.87,9,2,R
15108,2018-01-04,09:32:04.776959,Z,AAPL,172.82,8,172.87,1,0,R
15109,2018-01-04,09:32:04.776960,Q,AAPL,172.83,1,172.87,10,2,R
15110,2018-01-04,09:32:04.776962,K,AAPL,172.82,3,172.87,1,0,R
15111,2018-01-04,09:32:04.776982,Z,AAPL,172.82,8,172.87,4,0,R
15112,2018-01-04,09:32:04.776983,K,AAPL,172.82,3,172.87,5,0,R
15113,2018-01-04,09:32:04.777017,X,AAPL,172.79,3,172.95,5,0,R
15114,2018-01-04,09:32:04.777021,B,AAPL,172.79,1,172.88,1,0,R
15115,2018-01-04,09:32:04.777065,K,AAPL,172.81,6,172.87,5,0,R
15116,2018-01-04,09:32:04.777065,Y,AAPL,172.81,1,172.88,1,0,R
15117,2018-01-04,09:32:04.777191,Y,AAPL,172.81,1,172.87,1,0,R
15118,2018-01-04,09:32:04.777275,Y,AAPL,172.81,1,172.87,2,0,R
15119,2018-01-04,09:32:04.777670,P,AAPL,172.77,2,172.87,1,0,R
15120,2018-01-04,09:32:04.777727,V,AAPL,172.25,1,173.81,1,2,R
15121,2018-01-04,09:32:04.778104,Z,AAPL,172.82,4,172.87,4,0,R
15122,2018-01-04,09:32:04.778305,Q,AAPL,172.81,1,172.87,10,2,R
15123,2018-01-04,09:32:04.778328,Z,AAPL,172.82,4,172.87,4,0,R
15124,2018-01-04,09:32:04.778342,Q,AAPL,172.81,1,172.86,7,2,R
15125,2018-01-04,09:32:04.778371,Q,AAPL,172.81,1,172.86,8,2,R
15126,2018-01-04,09:32:04.778379,Q,AAPL,172.81,1,172.86,9,2,R
15127,2018-01-04,09:32:04.778414,Z,AAPL,172.81,4,172.87,4,2,R
15128,2018-01-04,09:32:04.778434,Z,AAPL,172.81,4,172.86,7,0,R
15129,2018-01-04,09:32:04.778437,K,AAPL,172.81,6,172.86,7,0,R
15130,2018-01-04,09:32:04.778464,X,AAPL,172.78,4,172.95,5,0,R
15131,2018-01-04,09:32:04.778469,B,AAPL,172.78,1,172.88,1,0,R
15132,2018-01-04,09:32:04.778516,Z,AAPL,172.81,4,172.86,8,0,R
15133,2018-01-04,09:32:04.778634,Z,AAPL,172.8,4,172.86,8,0,R
15134,2018-01-04,09:32:04.778635,Y,AAPL,172.8,1,172.87,2,0,R
15135,2018-01-04,09:32:04.778644,Y,AAPL,172.8,1,172.86,1,0,R
15136,2018-01-04,09:32:04.778652,Z,AAPL,172.8,4,172.85,1,2,R
15137,2018-01-04,09:32:04.778718,Y,AAPL,172.8,1,172.86,2,0,R
15138,2018-01-04,09:32:04.778728,Z,AAPL,172.8,4,172.85,2,2,R
15139,2018-01-04,09:32:04.778900,P,AAPL,172.77,1,172.87,1,0,R
15140,2018-01-04,09:32:04.779071,P,AAPL,172.77,1,172.86,1,0,R
15141,2018-01-04,09:32:04.779664,Q,AAPL,172.81,1,172.86,8,0,R
15142,2018-01-04,09:32:04.779704,K,AAPL,172.81,2,172.86,7,2,R
15143,2018-01-04,09:32:04.779811,K,AAPL,172.81,1,172.86,7,2,R
15144,2018-01-04,09:32:04.779862,Q,AAPL,172.81,1,172.85,6,2,R
15145,2018-01-04,09:32:04.779890,Q,AAPL,172.81,1,172.85,7,2,R
15146,2018-01-04,09:32:04.780199,K,AAPL,172.81,1,172.85,1,2,R
15147,2018-01-04,09:32:04.780592,P,AAPL,172.77,1,172.85,1,0,R
15148,2018-01-04,09:32:04.780649,K,AAPL,172.81,1,172.85,6,0,R
15149,2018-01-04,09:32:04.783920,Z,AAPL,172.8,4,172.85,1,0,R
15150,2018-01-04,09:32:04.783987,Z,AAPL,172.8,4,172.86,8,0,R
15151,2018-01-04,09:32:04.784076,K,AAPL,172.81,1,172.85,1,0,R
15152,2018-01-04,09:32:04.784153,K,AAPL,172.81,1,172.86,7,0,R
15153,2018-01-04,09:32:04.784231,P,AAPL,172.78,1,172.85,1,0,R
15154,2018-01-04,09:32:04.784297,P,AAPL,172.78,2,172.85,1,0,R
15155,2018-01-04,09:32:04.819279,Q,AAPL,172.81,1,172.85,1,4,R
15156,2018-01-04,09:32:04.819312,Q,AAPL,172.81,1,172.86,8,2,R
15157,2018-01-04,09:32:04.819981,B,AAPL,172.81,1,172.88,1,0,R
15158,2018-01-04,09:32:04.820019,B,AAPL,172.81,2,172.88,1,2,R
15159,2018-01-04,09:32:04.820065,B,AAPL,172.81,1,172.88,1,2,R
15160,2018-01-04,09:32:04.820363,Y,AAPL,172.8,1,172.86,1,0,R
15161,2018-01-04,09:32:04.820435,Y,AAPL,172.8,1,172.87,1,0,R
15162,2018-01-04,09:32:04.820774,P,AAPL,172.78,2,172.86,1,2,R
15163,2018-01-04,09:32:04.820824,B,AAPL,172.78,1,172.88,1,0,R
15164,2018-01-04,09:32:04.820840,X,AAPL,172.78,4,172.85,1,2,R
15165,2018-01-04,09:32:04.829054,X,AAPL,172.78,4,172.87,4,2,R
15166,2018-01-04,09:32:04.868886,Z,AAPL,172.8,4,172.86,1,2,R
15167,2018-01-04,09:32:04.868891,K,AAPL,172.81,1,172.87,4,2,R
15168,2018-01-04,09:32:04.868947,Q,AAPL,172.81,1,172.86,1,2,R
15169,2018-01-04,09:32:04.868971,Z,AAPL,172.8,4,172.87,3,2,R
15170,2018-01-04,09:32:04.868975,Q,AAPL,172.81,1,172.87,11,2,R
15171,2018-01-04,09:32:04.869069,X,AAPL,172.77,5,172.87,4,0,R
15172,2018-01-04,09:32:04.869073,B,AAPL,172.77,1,172.88,1,0,R
15173,2018-01-04,09:32:04.869464,Y,AAPL,172.79,1,172.87,1,0,R
15174,2018-01-04,09:32:04.869465,Z,AAPL,172.79,3,172.87,3,0,R
15175,2018-01-04,09:32:04.869837,B,AAPL,172.81,1,172.88,1,0,R
15176,2018-01-04,09:32:04.869886,B,AAPL,172.81,2,172.88,1,2,R
15177,2018-01-04,09:32:04.871645,P,AAPL,172.78,2,172.87,1,2,R
15178,2018-01-04,09:32:04.872338,P,AAPL,172.78,1,172.87,1,0,R
15179,2018-01-04,09:32:04.872446,P,AAPL,172.77,1,172.87,1,0,R
15180,2018-01-04,09:32:04.873868,Q,AAPL,172.81,3,172.87,11,4,R
15181,2018-01-04,09:32:04.873911,Q,AAPL,172.81,4,172.87,11,4,R
15182,2018-01-04,09:32:04.896807,Y,AAPL,172.79,1,172.88,1,0,R
15183,2018-01-04,09:32:04.904751,K,AAPL,172.81,1,172.87,5,0,R
15184,2018-01-04,09:32:04.925268,Y,AAPL,172.79,1,172.88,1,0,R
15185,2018-01-04,09:32:05.030444,K,AAPL,172.81,1,172.87,1,0,R
15186,2018-01-04,09:32:05.030504,X,AAPL,172.77,5,172.88,4,0,R
15187,2018-01-04,09:32:05.030530,Z,AAPL,172.79,3,172.88,3,0,R
15188,2018-01-04,09:32:05.030586,Q,AAPL,172.81,4,172.87,2,4,R
15189,2018-01-04,09:32:05.030994,J,AAPL,172.6,1,172.91,1,0,R
15190,2018-01-04,09:32:05.182121,B,AAPL,172.81,1,172.88,1,0,R
15191,2018-01-04,09:32:05.222367,B,AAPL,172.77,1,172.88,1,0,R
15192,2018-01-04,09:32:05.223453,B,AAPL,172.81,1,172.88,1,0,R
15193,2018-01-04,09:32:05.334491,X,AAPL,172.82,1,172.88,4,2,R
15194,2018-01-04,09:32:05.346374,Y,AAPL,172.79,1,172.88,1,0,R
15195,2018-01-04,09:32:05.374535,X,AAPL,172.77,5,172.88,4,2,R
15196,2018-01-04,09:32:05.375636,P,AAPL,172.77,1,172.87,1,0,R
15197,2018-01-04,09:32:05.578301,Y,AAPL,172.79,1,172.88,2,0,R
15198,2018-01-04,09:32:05.578690,P,AAPL,172.77,2,172.87,1,0,R
15199,2018-01-04,09:32:05.578787,Y,AAPL,172.79,1,172.88,1,0,R
15200,2018-01-04,09:32:05.626447,P,AAPL,172.77,2,172.89,1,0,R
15201,2018-01-04,09:32:05.626496,Y,AAPL,172.79,1,172.89,1,0,R
15202,2018-01-04,09:32:05.626565,Y,AAPL,172.79,1,172.89,2,0,R
15203,2018-01-04,09:32:05.675390,J,AAPL,172.6,1,173.17,1,0,R
15204,2018-01-04,09:32:05.710291,B,AAPL,172.81,1,172.87,1,0,R
15205,2018-01-04,09:32:05.710343,B,AAPL,172.81,1,172.87,2,0,R
15206,2018-01-04,09:32:05.710390,Q,AAPL,172.81,4,172.87,7,4,R
15207,2018-01-04,09:32:05.710391,B,AAPL,172.81,1,172.87,1,0,R
15208,2018-01-04,09:32:05.710675,Y,AAPL,172.79,1,172.88,1,0,R
15209,2018-01-04,09:32:05.710709,Y,AAPL,172.79,1,172.88,2,0,R
15210,2018-01-04,09:32:05.710756,K,AAPL,172.81,1,172.87,5,0,R
15211,2018-01-04,09:32:05.710767,B,AAPL,172.81,1,172.87,2,0,R
15212,2018-01-04,09:32:05.710767,Y,AAPL,172.79,1,172.88,3,0,R
15213,2018-01-04,09:32:05.710865,Y,AAPL,172.79,1,172.87,1,0,R
15214,2018-01-04,09:32:05.710915,Q,AAPL,172.81,4,172.86,10,4,R
15215,2018-01-04,09:32:05.710946,Q,AAPL,172.81,4,172.86,11,4,R
15216,2018-01-04,09:32:05.711178,K,AAPL,172.81,1,172.86,9,0,R
15217,2018-01-04,09:32:05.711251,K,AAPL,172.81,1,172.87,5,0,R
15218,2018-01-04,09:32:05.711300,K,AAPL,172.81,1,172.86,8,0,R
15219,2018-01-04,09:32:05.711313,K,AAPL,172.81,1,172.87,5,0,R
15220,2018-01-04,09:32:05.711650,P,AAPL,172.77,2,172.86,1,0,R
15221,2018-01-04,09:32:05.711992,P,AAPL,172.77,2,172.86,1,0,R
15222,2018-01-04,09:32:05.712033,Q,AAPL,172.81,2,172.86,11,4,R
15223,2018-01-04,09:32:05.712060,Q,AAPL,172.81,1,172.86,11,2,R
15224,2018-01-04,09:32:05.712373,K,AAPL,172.81,1,172.86,7,0,R
15225,2018-01-04,09:32:05.818578,B,AAPL,172.81,1,172.87,3,2,R
15226,2018-01-04,09:32:05.818622,Q,AAPL,172.81,1,172.86,1,2,R
15227,2018-01-04,09:32:05.818648,Q,AAPL,172.81,1,172.87,7,2,R
15228,2018-01-04,09:32:05.818688,Q,AAPL,172.82,1,172.87,7,2,R
15229,2018-01-04,09:32:05.818719,Q,AAPL,172.82,2,172.87,7,2,R
15230,2018-01-04,09:32:05.818745,B,AAPL,172.82,1,172.87,3,0,R
15231,2018-01-04,09:32:05.818784,B,AAPL,172.82,2,172.87,3,0,R
15232,2018-01-04,09:32:05.818938,Y,AAPL,172.79,1,172.87,2,0,R
15233,2018-01-04,09:32:05.818960,K,AAPL,172.81,1,172.87,5,2,R
15234,2018-01-04,09:32:05.818969,Y,AAPL,172.79,1,172.87,1,0,R
15235,2018-01-04,09:32:05.932953,Q,AAPL,172.82,2,172.87,2,0,R
15236,2018-01-04,09:32:05.932964,B,AAPL,172.82,2,172.87,2,0,R
15237,2018-01-04,09:32:05.932990,Q,AAPL,172.82,1,172.87,2,2,R
15238,2018-01-04,09:32:05.933121,K,AAPL,172.81,1,172.87,1,0,R
15239,2018-01-04,09:32:05.933126,Y,AAPL,172.79,1,172.88,2,0,R
15240,2018-01-04,09:32:05.942504,B,AAPL,172.82,1,172.87,2,2,R
15241,2018-01-04,09:32:05.942870,P,AAPL,172.77,2,172.89,1,2,R
15242,2018-01-04,09:32:05.943248,P,AAPL,172.77,3,172.89,1,0,R
15243,2018-01-04,09:32:05.943319,P,AAPL,172.77,4,172.89,1,0,R
15244,2018-01-04,09:32:06.149464,P,AAPL,172.77,3,172.89,1,0,R
15245,2018-01-04,09:32:06.149530,P,AAPL,172.77,2,172.89,1,0,R
15246,2018-01-04,09:32:06.430045,Q,AAPL,172.81,1,172.87,2,2,R
15247,2018-01-04,09:32:06.430430,Y,AAPL,172.79,1,172.88,3,0,R
15248,2018-01-04,09:32:06.484576,Q,AAPL,172.85,1,172.87,2,2,R
15249,2018-01-04,09:32:06.484638,B,AAPL,172.77,1,172.87,2,2,R
15250,2018-01-04,09:32:06.484907,Y,AAPL,172.79,1,172.88,2,0,R
15251,2018-01-04,09:32:06.484953,Y,AAPL,172.79,1,172.88,1,0,R
15252,2018-01-04,09:32:06.485027,Y,AAPL,172.79,1,172.89,1,0,R
15253,2018-01-04,09:32:06.489291,B,AAPL,172.77,1,172.87,1,0,R
15254,2018-01-04,09:32:06.489328,B,AAPL,172.77,1,172.88,1,0,R
15255,2018-01-04,09:32:06.489346,Q,AAPL,172.85,1,172.87,1,2,R
15256,2018-01-04,09:32:06.489349,Q,AAPL,172.85,1,172.88,4,0,R
15257,2018-01-04,09:32:06.489352,B,AAPL,172.77,1,172.89,1,0,R
15258,2018-01-04,09:32:06.489359,B,AAPL,172.85,1,172.89,1,0,R
15259,2018-01-04,09:32:06.489371,Q,AAPL,172.85,1,172.89,7,2,R
15260,2018-01-04,09:32:06.489378,X,AAPL,172.77,5,172.95,5,0,R
15261,2018-01-04,09:32:06.489394,B,AAPL,172.85,1,172.9,1,2,R
15262,2018-01-04,09:32:06.489407,X,AAPL,172.77,5,172.9,4,0,R
15263,2018-01-04,09:32:06.489428,B,AAPL,172.77,1,172.9,1,0,R
15264,2018-01-04,09:32:06.489465,X,AAPL,172.77,5,172.9,8,0,R
15265,2018-01-04,09:32:06.489473,X,AAPL,172.77,5,172.9,4,0,R
15266,2018-01-04,09:32:06.489630,Q,AAPL,172.86,1,172.89,7,2,R
15267,2018-01-04,09:32:06.489648,K,AAPL,172.81,1,172.88,4,2,R
15268,2018-01-04,09:32:06.489692,Y,AAPL,172.79,1,172.89,1,0,R
15269,2018-01-04,09:32:06.489720,Z,AAPL,172.79,3,172.89,5,0,R
15270,2018-01-04,09:32:06.489724,B,AAPL,172.86,1,172.9,1,0,R
15271,2018-01-04,09:32:06.489738,Y,AAPL,172.79,1,172.9,1,0,R
15272,2018-01-04,09:32:06.489748,Z,AAPL,172.79,3,172.89,1,0,R
15273,2018-01-04,09:32:06.489751,K,AAPL,172.81,1,172.89,5,2,R
15274,2018-01-04,09:32:06.489765,Z,AAPL,172.84,1,172.89,1,0,R
15275,2018-01-04,09:32:06.489778,Y,AAPL,172.79,1,172.91,2,0,R
